,townland,town,population,lat,lng
1861,Tawny Lower,Kilmacrenan,47.0,55.04371155,-7.752915210418628
1862,Tawny Upper,Loch Caol,11.0,55.053954299999994,-7.760420404665383
1863,Tawnyvorgal,Loch Iascaigh,40.0,54.697708999999996,-8.06108753781171
1864,Teangue,Lettermore,7.0,54.85052579999999,-7.741256545320343
1865,Teevickmoy,Stranorlar,87.0,54.83533305,-7.754873482150486
1866,Templemoyle,Culdaff,167.0,55.1186892,-7.4469106
1867,Templenew,Carrickboy,8.0,54.4853046,-8.129578550864839
1868,Termon,An Machaire,45.0,54.539132099999996,-7.836798399999999
1869,Three Trees,Three Trees,184.0,55.113987300000005,-7.213730099999999
1870,Tievebane,Fahan,332.0,55.06828420000001,-7.436874799999999
1871,Tieveboy,Clonleigh North,37.0,54.846256200000006,-7.546683052536789
1872,Tievebrack (ED Cloghard),Cloghard,38.0,54.7645472,-7.636373037233162
1873,Tievecloghoge,Knock,27.0,54.7334528,-7.798011963356166
1874,Tievegarvlagh,An Machaire,7.0,54.91746845,-8.414897894314956
1875,Tievemore,Grousehall,8.0,55.017467700000005,-8.1907891
1876,Tinnycahil,Clogher,9.0,54.66298520000001,-8.067795375311817
1877,Tirargus,An Tearmann,80.0,55.012498750000006,-7.880559010211553
1878,Tircallan,Stranorlar,79.0,54.82065225,-7.751030879631275
1879,Tirharon,Manorcunningham,26.0,54.9821376,-7.583624620840415
1880,Tirhomin,Millford,75.0,55.11246559999999,-7.677194829399999
1881,Tirinisk,Cloghard,68.0,54.79666700000001,-7.611389
1882,Tirkillin,An Tearmann,34.0,55.029706450000006,-7.836675391737226
1883,Tirlaydan,Cnoc Colbha,29.0,55.15995375,-7.603730445323948
1884,Tirlin,An Craoslach,12.0,55.10535915,-7.908488764669348
1885,Tirloughan,Carraig Airt,112.0,55.1759915,-7.775771152724578
1886,Tirmacroragh,Turmone,30.0,55.2793045,-7.103732944060937
1887,Tirnagushoge or Bicketstown,Cloghard,29.0,54.785433,-7.604205
1888,Tironeill,Clonleigh North,5.0,54.87427045,-7.484734803675883
1889,Tirroddy (ED Glenalla),Glenalla,18.0,55.06307105,-7.614463560475812
1890,Tiryrone,Castlecary,58.0,55.21497475,-7.0810712649094425
1891,Tober (ED Cavangarden),Cavangarden,62.0,54.54283635,-8.051210467360688
1892,Tober (ED Killea),Killea,15.0,54.956389,-7.501389
1893,Toberkeen,An Machaire,119.0,54.938056,-8.380833
1894,Tobernahoory,Ballintra,41.0,54.586325,-8.119625599999999
1895,Toberoneill,Clonleigh South,33.0,54.83294755,-7.538760755654841
1896,Tonagh,Killea,61.0,54.9573529,-7.440576546519947
1897,Tonbane Glebe,Fánaid Thiar,18.0,55.24171375,-7.735328719363168
1898,Tonduff (ED Altnapaste),Allt na Péiste,15.0,54.8275,-7.947778
1899,Tonduff (ED Desertegny),Desertegny,59.0,55.2,-7.516667
1900,Tonduff (Thompson),Allt na Péiste,30.0,54.82488075,-7.94527207390106
1901,Tonregee (ED Ballyshannon Rural),Ballyshannon Rural,62.0,54.516997499999995,-8.211467957016422
1902,Tonregee (ED Inver),Inver,9.0,54.64921595,-8.332487440059182
1903,Toome (ED Fanad North),Fánaid Thuaidh,20.0,55.2418598,-7.687852499999999
1904,Toome (ED Lettermacaward),Leitir Mhic an Bhaird,80.0,54.862080799999994,-8.31559159580026
1905,Tops,Raphoe,41.0,54.850278,-7.598056
1906,Tor,Machaire Chlochair,14.0,54.983050399999996,-8.192464842988773
1907,Toragh,Glen,7.0,55.1082777,-7.801679620477921
1908,Tory Island,Mín an Chladaigh,119.0,55.26442845,-8.237228475842912
1909,Toulett,Burt,15.0,55.022043200000006,-7.4586076
1910,Townparks (ED Ballyshannon Urban),Ballyshannon Urban,1141.0,54.5041707,-8.193840438943079
1911,Townparks (ED Clonleigh South),Clonleigh South,59.0,54.831865,-7.495342
1912,Stranacorcragh,Machaire Chlochair,151.0,55.08366289999999,-8.279661037203557
1913,Treanamullin,Stranorlar,23.0,54.80691185,-7.737834015971721
1914,Treanbeg,Templedouglas,15.0,54.99457455,-7.83396909203078
1915,Treanboy,Convoy,9.0,54.89147325,-7.678788515323466
1916,Treankeel,Mín Charraigeach,23.0,54.9173714,-7.912348448792201
1917,Treansallagh,St. Johnstown,53.0,54.91495535,-7.515146101285447
1918,Treantaboy,Convoy,105.0,54.882099399999994,-7.732075599999999
1919,Treantagh,Treantaghmucklagh,20.0,54.926667,-7.4875
1920,Treantaghmucklagh,Treantaghmucklagh,42.0,54.93515855,-7.521382015224731
1921,Trillick,Buncrana Rural,80.0,55.118080799999994,-7.421151558756899
1922,Trimragh,Magheraboy,192.0,54.9521045,-7.662690844234498
1923,Tromaty (Inishowen East By),Whitecastle,170.0,55.119443000000004,-7.215053
1924,Tromaty (Inishowen West By),Whitecastle,88.0,55.16293100000001,-7.271447
1925,Trumman  East,Laghy,92.0,54.61005160000001,-8.066325179581339
1926,Trumman West Barr,Laghy,19.0,54.608250899999994,-8.036596391678183
1927,Trumman West,Laghy,27.0,54.605406499999994,-8.102625212446831
1928,Trusk,Knock,35.0,54.76631479999999,-7.7970307
1929,Tullagh (ED Cranford),Creamhghort,55.0,55.154722,-7.751111
1930,Tullagh (ED Dunaff),Dunaff,101.0,55.2903632,-7.4613299
1931,Tullaghacullion,Killybegs,45.0,54.6551738,-8.406046944152624
1932,Tullaghcullion,Donegal,204.0,54.645434200000004,-8.117351056069904
1933,Tullaghobegly Irish,Dún Lúiche,129.0,55.09062755,-8.103728329568936
1934,Tullaghobegly Scotch,Na Croisbhealaí,27.0,55.0929378,-8.080249409711469
1935,Tullanascreen,Templedouglas,9.0,54.975018000000006,-7.90485
1936,Tullanree,Glennagannon,106.0,55.24925835,-7.230742106979925
1937,Tullinteane,Corkermore,67.0,54.6993821,-8.38133846661399
1938,Tully (ED Carrickboy),Carrickboy,20.0,54.4957885,-8.19629785430606
1939,Tully (ED Donegal),Donegal,53.0,54.5236774,-8.235227
1940,Tully (ED Fanad West),Fánaid Thiar,8.0,55.20214605,-7.741608710293544
1941,Tullybeg (ED Ballyarr),Ballyarr,20.0,55.02588000000001,-7.708063
1942,Tullybeg (ED Church Hill),Mín an Lábáin,13.0,55.331753000000006,-7.269152610052746
1943,Tullybeg (ED Malin),Malin,7.0,55.331753000000006,-7.269152610052746
1944,Tully Hall,Ballyarr,17.0,55.039672,-7.689611479247263
1945,Tullymore (ED Ballyarr),Ballyarr,6.0,55.024952,-7.714525
1946,Tullymore (ED Church Hill),Mín an Lábáin,9.0,54.521111,-8.178056
1947,Tullymore (ED Maas),Maas,32.0,54.570225,-8.455646
1948,Tully Mountain,Ballyarr,84.0,55.04591195,-7.688573845419197
1949,Tullyally,Redcastle,90.0,55.18010375,-7.129241147433431
1950,Tullyannan,Castleforward,10.0,54.97628205,-7.508166127119763
1951,Tullyannan Glebe,Castleforward,8.0,54.97245255,-7.504820064691538
1952,Tullyard (ED Glenties),Na Gleannta,22.0,54.79135355,-8.325456180230859
1953,Tullyarvan,Buncrana Rural/Buncrana Urban,1495.0,55.153042500000005,-7.452388074234108
1954,Tullybogly,Kincraigy,15.0,54.94430805,-7.590469962664454
1955,Tullychullion,Templedouglas,33.0,54.95424535,-7.863510680618067
1956,Tullycleave Beg,Dawros,16.0,54.80642815,-8.406778918203884
1957,Tullycleave More,Dawros,115.0,54.7843403,-8.409528094977938
1958,Tullyconnell,Fánaid Thiar,31.0,55.2206663,-7.743581435061272
1959,Tullycumber,An Bhinn Bhán,14.0,54.68908855,-8.232349697950166
1960,Tullydonnell Lower,Figart,9.0,54.8677882,-7.656466271674585
1961,Tullydonnell Upper,Figart,20.0,54.87234895,-7.663999230646047
1962,Tullydush Lower,Buncrana Rural,22.0,55.12247625,-7.3967038454588625
1963,Tullydush Upper,Buncrana Rural,26.0,55.1112204,-7.388092406977683
1964,Tullyearl,Tullynaught,39.0,54.62925705,-8.11035327789224
1965,Tullygallan,Laghy,43.0,54.62537385,-8.092843413815519
1966,Tullygay,Ballymacool,180.0,54.94524765,-7.798941140677912
1967,Tullyhonour,Mín Charraigeach,63.0,54.91634129999999,-7.935752314765687
1968,Tullyhonwar,Ard an Rátha,5.0,54.75745045,-8.300442273035626
1969,Tullyhorky,Ballyshannon Rural,45.0,54.5199645,-8.151354826490092
1970,Tullyillan,Inis Mhic an Doirn,29.0,54.97786785,-8.44185288273665
1971,Tullylark,Grousehall,11.0,54.58552335,-7.774449674978674
1972,Tullyleague or Tullybrook,Tullynaught,35.0,54.631158,-8.089464999999999
1973,Tullyloskan,Tullynaught,13.0,54.64409635,-8.069321030132809
1974,Tullymore,Ballyshannon Rural,21.0,54.521111,-8.178056
1975,Tullymornin,Tullynaught,15.0,54.63114185,-8.092432759659092
1976,Tullynabratilly,Ballyliffin,197.0,55.27114725,-7.365081417301288
1977,Tullynadall,Fánaid Thuaidh,20.0,55.2283387,-7.7195341972499
1978,Tullynagreana,Eanymore,30.0,54.961369700000006,-8.3283431
1979,Tullynaha,Eanymore,17.0,54.709709,-8.152042973646537
1980,Tullynavinn,Redcastle,52.0,55.1780938,-7.141242143734098
1981,Tullyowen,St. Johnstown,12.0,54.61057950000001,-7.7109385999999995
1982,Tullyrap,Feddyglass,4.0,54.8725642,-7.540517436824402
1983,Tullytrasna (ED Binbane),An Bhinn Bhán,4.0,54.7098523,-8.21870250487218
1984,Tullyvinny,Figart,109.0,54.86200895,-7.623313199418004
1985,Tullyvoos,Tantallon,29.0,54.615832999999995,-8.277778
1986,Tullywee,Laghy,28.0,54.6202789,-8.098709596297008
1987,Ture,Three Trees,121.0,55.085552799999995,-7.247775999999999
1988,Umgall,Ardmalin,53.0,55.332778000000005,-7.299444
1989,Umlagh,Carraig Airt,163.0,55.1680569,-7.8059552
1990,Ummerafad,Caisleán na dTuath,54.0,55.1256624,-7.885201760924957
1991,Ummerawirrinan,Gleann Cholm Cille,28.0,54.62843639999999,-8.648892956234764
1992,Umrycam (ED Mintiaghs),Mintiaghs,194.0,55.16421605,-7.4273489993325
1993,Umrycam (ED Fanad West),Fánaid Thiar,6.0,55.1784369,-7.715254100706211
1994,Umuskan,An Leargaidh Mhór,15.0,54.6490403,-8.574962697736975
1995,Unshinagh Lower,Clonleigh South,13.0,54.8143007,-7.519056696668762
1996,Maymore Upper,St. Johnstown,23.0,54.9172883,-7.457939933995786
1997,Urbalreagh,Malin,29.0,55.336389000000004,-7.285278
1998,Urbalshinny (ED Ballintra),Ballintra,13.0,54.598243000000004,-8.118502000000001
1999,Urbalshinny (ED Millford),Millford,80.0,55.09867095,-7.68604541556737
2000,Urrismenagh,Dunaff,80.0,55.24225500000001,-7.4901241853304015
2001,Veagh,Manorcunningham,22.0,54.9687894,-7.584939657764535
2002,Welchtown,An Clochán,75.0,54.818611,-7.870833
2003,Whitecastle,Whitecastle,22.0,55.14158079999999,-7.175744644252258
2004,Whitehill (ED Gartan),Gartán,16.0,55.02919345,-7.8991861337163805
2005,Whitehill (ED St. Johnstown),St. Johnstown,87.0,54.913056000000005,-7.464444
2006,Whitehill (ED Tullynaught),Tullynaught,7.0,54.638889,-8.077084471966606
2007,Whitehouse,Killea,17.0,54.9497919,-7.414237480307641
2008,Windyhall,Letterkenny Rural,94.0,54.96856235,-7.739947196321805
2009,Winnyhaw,Figart,12.0,54.882048899999994,-7.636374320757039
2010,Winterhill,Haugh,15.0,54.6775,-8.091111
2011,Wood,Clonleigh South,12.0,54.81916115,-7.511078390074157
2012,Woodhill (ED Ardara),Ard an Rátha,52.0,54.7591841,-8.403569739783324
2013,Woodhill (ED Ards),Ards,13.0,55.17314855,-7.940669300869478
2014,Woodhill (ED Kincraigy),Kincraigy,17.0,54.92843655,-7.586511050941781
2015,Woodland,Castlewray,279.0,54.9826085,-7.6950205
2016,Woodlands,Feddyglass,19.0,54.897251999999995,-7.5405348573857935
2017,Woodpark,Corravaddy,240.0,54.93588895,-7.740645339708887
2018,Woodquarter,Creamhghort,102.0,55.12318565,-7.710837167440809
2019,Woodtown,Gortnavern,25.0,54.946622899999994,-7.5542072000000005
